zerocross,ktosis,rms,peaks,mean,mean_abs,std,median,skewness,crest,entrpy,energy,shapiro,kl,rkl,abs_acc_5,max_freq,max_abs,shape,impulse,p2p
0,-0.24213468990194453,0.1242515,0.4091796875,-0.11832601,0.11832601,0.03791293,0.1179796,0.054642910635847926,1.9583771,5.651602487856952,31.617916,0.9978631734848022,0.004780348626325491,0.004757671987811064,0.23386177,242,0.2433313,1.0500777,2.0564482,0.24236688
2,-0.2038364950788285,0.12374293,0.41650390625,-0.11798532,0.118003026,0.037306506,0.118536204,0.0720446046529157,1.9801593,5.57370115370828,31.359615,0.9987648129463196,0.0027125043574930344,0.0026878366005353657,0.22959426,241,0.24503072,1.048642,2.0764782,0.26315728
2,-0.19285231065115038,0.12393975,0.40966796875,-0.117977925,0.11798817,0.03797727,0.11922703,0.08033826587677209,2.0811453,5.564373101836715,31.459457,0.9983475208282471,0.004138349308559024,0.004437376175416369,0.22771895,241,0.25793663,1.0504422,2.186123,0.26842368
4,-0.0509832769634313,0.12199535,0.41796875,-0.11607473,0.11612207,0.037543625,0.1168233,0.07673296102028158,2.0808227,5.492572078559889,30.48011,0.9987981915473938,0.0030820899110673384,0.003091484748148725,0.23515296,237,0.2538507,1.0505786,2.1860676,0.28720957
2,-0.16541580912597587,0.123376444,0.41064453125,-0.117594495,0.117607795,0.037326686,0.118262164,0.061562922374759445,1.9744896,5.588520453117585,31.174137,0.9988001585006714,0.002860578842184487,0.0028051463822839065,0.22914982,240,0.2436055,1.0490499,2.071338,0.25722122
0,-0.18128614926353803,0.12337603,0.41259765625,-0.11758892,0.11758892,0.037342854,0.11867799,-0.019463230229738452,1.9906883,5.631710328531108,31.173927,0.9990752339363098,0.0021612268883135894,0.0021309426706340867,0.23486638,240,0.24560322,1.0492147,2.0886595,0.24555102
4,-0.17449677276047604,0.12318046,0.40966796875,-0.11729494,0.11730565,0.03762076,0.11915225,0.0943637872703223,2.2307808,5.517231384986521,31.075172,0.9979054927825928,0.004383975309854581,0.0047409884982072496,0.23097007,240,0.2747886,1.0500811,2.342501,0.28171486
0,-0.24422896602373445,0.12292009,0.4189453125,-0.117276505,0.117276505,0.036818095,0.11902709,0.05726621895006448,1.8430543,5.698487265694203,30.943947,0.9975816607475281,0.005293307161559802,0.005328513011094137,0.22375493,240,0.2265484,1.048122,1.9317459,0.22438706
2,-0.10632355864155851,0.123904586,0.4189453125,-0.1180954,0.11809585,0.03749429,0.11846568,0.039202043309629946,2.09846,5.58116010719931,31.441605,0.9981549382209778,0.004284532667812199,0.004139338260050713,0.24368043,241,0.2600088,1.0491866,2.2016761,0.26047
0,-0.20226124075816232,0.12291656,0.41796875,-0.117186435,0.117186435,0.037092052,0.117389865,-0.0147287231749172,1.9538494,5.656271424230645,30.942167,0.9989243149757385,0.0022243075162154207,0.0021677151533433894,0.23051965,239,0.24016045,1.0488975,2.0493877,0.23801805
4,-0.2710259261416814,0.12233774,0.41357421875,-0.116557375,0.1165797,0.037160486,0.11824913,0.08571498195092384,1.9358636,5.589202861656347,30.65144,0.9976757764816284,0.004997567645073751,0.005041450602222929,0.22465451,238,0.23682919,1.0493915,2.031479,0.25439435
4,-0.20296711526953803,0.12213452,0.41845703125,-0.116160765,0.11621378,0.037729546,0.11660785,0.02340182442999474,1.9014812,5.4977251126840665,30.549692,0.9978687167167664,0.004419386369236973,0.004232123893709112,0.22497371,237,0.23223649,1.050947,1.9983559,0.2851496
0,-0.2928558051610768,0.12396094,0.41259765625,-0.11806528,0.11806528,0.0377744,0.117854364,-0.07967580447541192,2.1154656,5.634435831573651,31.470215,0.9972960948944092,0.004966175171210617,0.0050309549923132895,0.23933193,241,0.2622351,1.0499356,2.2211025,0.24988556
2,-0.29736862018291355,0.12233701,0.40966796875,-0.11646171,0.11646615,0.03745683,0.11722828,0.059130938443478324,2.0024812,5.621116004643574,30.651073,0.9977900385856628,0.004652183783615309,0.004695300123758722,0.22913587,238,0.24497756,1.0504084,2.1034229,0.24952197
0,-0.2902077024455343,0.12403136,0.40576171875,-0.118194915,0.118194915,0.03759974,0.11881598,0.06472996907641655,2.0233774,5.622223299696017,31.505978,0.9980312585830688,0.0040734516372345625,0.0042142022200191975,0.22791345,242,0.25096226,1.0493798,2.1232915,0.24912283
2,-0.29650918252742553,0.12293261,0.41650390625,-0.117157236,0.11716106,0.03723723,0.117537856,0.040506607137391334,1.9063612,5.657784460420691,30.950253,0.9980700016021729,0.004175888774314403,0.004217224775688415,0.22606423,239,0.23435396,1.0492617,2.0002718,0.23826903
0,0.22682333025633516,0.1226333,0.4208984375,-0.11683464,0.11683464,0.03726383,0.1167206,-0.07012840044759593,2.6762052,5.369927010761612,30.79972,0.9961872100830078,0.005725306215617981,0.0035977890356635534,0.25477076,239,0.32819188,1.0496314,2.8090289,0.32395104
0,0.12744033379432684,0.12351684,0.41552734375,-0.117721885,0.117721885,0.0373894,0.11777349,-0.04795579968378484,2.443144,5.459891911488915,31.245129,0.9981157183647156,0.003232491043619239,0.002153194334885519,0.2530498,241,0.30176944,1.0492258,2.5634098,0.29755163
4,-0.0023495111356384157,0.122553505,0.42138671875,-0.116565846,0.11657359,0.03783866,0.11721203,0.056028592532392035,2.451775,5.44206308079801,30.759651,0.9970832467079163,0.005789438153041965,0.005410015495095265,0.24481674,238,0.30047363,1.0512973,2.5775447,0.30499282
4,-0.19858828099494685,0.122024216,0.4228515625,-0.11623817,0.116260864,0.037129465,0.11643891,-0.028433499498479172,1.9012481,5.599630869598532,30.494534,0.9987552165985107,0.0026513002356246757,0.0026412448547441974,0.22087283,238,0.23199831,1.0495726,1.995498,0.25472194
0,-0.2695303659137438,0.12357505,0.41162109375,-0.11812354,0.11812354,0.036299076,0.119174786,0.05920177843354188,1.8132917,5.692905785785191,31.274584,0.9985485672950745,0.002190530285998081,0.0021762502123553926,0.21913846,241,0.2240776,1.0461509,1.8969767,0.22071874
2,-0.1911379837300866,0.12214752,0.416015625,-0.116374105,0.11637444,0.037109103,0.11770819,0.027767700996845855,1.9662639,5.65408629062383,30.556194,0.9990262389183044,0.002387554854230299,0.002375006711757827,0.22738776,238,0.24017426,1.0496079,2.063806,0.24052288
6,-0.0076966616875848715,0.12263763,0.41650390625,-0.11659488,0.11666289,0.038021334,0.11684804,0.08609577755271866,2.0446482,5.516991112428496,30.801895,0.9990808367729187,0.0020648674904542733,0.0018335773467008797,0.23308083,238,0.2507508,1.0512137,2.1493623,0.28282684
0,-0.2911591869301877,0.12336815,0.4169921875,-0.117900535,0.117900535,0.03632033,0.117771015,0.055969333465714456,1.8597193,5.739155754237032,31.169949,0.9977870583534241,0.003832261162542457,0.0037187640476458055,0.22269908,241,0.22943012,1.0463748,1.9459634,0.21327679
1,-0.23841728025240672,0.12404383,0.412109375,-0.118212715,0.11821477,0.037584923,0.119250014,0.018323092511533835,2.1022756,5.57892990568775,31.512314,0.9984824061393738,0.003577228763886074,0.003669668057093239,0.23037633,242,0.2607743,1.049309,2.205937,0.26288605
4,-0.06606585511646834,0.12239525,0.41162109375,-0.116553575,0.11657035,0.03736125,0.11624184,-0.024063012073652697,2.3435102,5.434947166806224,30.680264,0.9985073804855347,0.003456316367110665,0.0031033810962483198,0.23796853,238,0.2868345,1.049969,2.4606128,0.3033808
2,-0.344187398298998,0.12347668,0.4072265625,-0.11788829,0.11788927,0.036726583,0.11811764,0.12805681514445244,1.8703791,5.6709482772398125,31.224812,0.9967069625854492,0.005590649261300856,0.005700852167995636,0.21677485,241,0.2309482,1.0473953,1.9590265,0.23195314
2,-0.156404508800021,0.12301587,0.41748046875,-0.11748625,0.11748643,0.03646762,0.11928664,0.04586854649615787,1.9723248,5.622616121297563,30.992191,0.9984530806541443,0.003847299852246356,0.003905796697673647,0.22993381,240,0.24262726,1.0470645,2.0651515,0.24281397
4,-0.2724556571837313,0.12227056,0.42138671875,-0.11641321,0.116439335,0.037390556,0.11693076,0.06360941528994561,2.0496783,5.564214331432741,30.617785,0.9979632496833801,0.004592538005538396,0.004767626295269333,0.22454286,238,0.25061533,1.0500796,2.1523254,0.26436293
0,-0.19736315154250628,0.123244785,0.4140625,-0.11741563,0.11741563,0.03745458,0.119332954,0.12267290496507324,1.9332469,5.683754658748521,31.10764,0.9978470802307129,0.0037148108269842114,0.0036854866849604026,0.22679596,240,0.2382626,1.0496454,2.029224,0.2342737
2,-0.19461060335942904,0.123289935,0.42333984375,-0.117736325,0.11776139,0.036586396,0.11803003,0.1143681530579111,1.8040425,5.60718757003737,31.130434,0.9981464147567749,0.002793234785148418,0.002751995696285839,0.21507792,241,0.22242028,1.046947,1.8887368,0.248082
8,-0.037738460365405846,0.12348497,0.4150390625,-0.117575474,0.11764842,0.03774315,0.11759797,0.10414412818294955,1.8338745,5.532910370833439,31.229004,0.9983437657356262,0.0023307084596985157,0.0019247370814352478,0.22058702,240,0.22645593,1.04961,1.9248531,0.27734423
2,-0.1832635172434589,0.123679794,0.4150390625,-0.11808169,0.118096955,0.036788683,0.118859634,0.0951622788202634,1.8559308,5.613800284170314,31.327625,0.9986446499824524,0.0023180370470500086,0.002288272082845188,0.22241111,241,0.22954114,1.0472734,1.9436668,0.24516906
4,-0.206736538665115,0.122316614,0.41748046875,-0.11647497,0.116490304,0.037348855,0.11697253,0.1093168913245401,1.974979,5.586014562014482,30.640854,0.9978699684143066,0.0044073456152369525,0.004342784305544288,0.22480354,238,0.24157275,1.0500154,2.0737584,0.25675508
6,-0.16584416928293866,0.12316686,0.41650390625,-0.11744528,0.11747125,0.03710367,0.118058816,0.01895934493694263,2.2064884,5.487822520247581,31.068316,0.997203528881073,0.00706989896633603,0.007121955842088235,0.23657528,240,0.27176625,1.0484852,2.3134704,0.28699487
4,-0.13772007145973353,0.12350245,0.41845703125,-0.11774604,0.117764995,0.03726559,0.11799749,0.02181752103036002,2.0403347,5.547978229276091,31.237846,0.9989915490150452,0.0026468832205318814,0.0026442750895572928,0.23582216,241,0.25198632,1.0487195,2.1397388,0.27092394
6,-0.07456227892393752,0.122456826,0.412109375,-0.11667551,0.11670922,0.037181992,0.116552964,0.08898436459025132,1.883837,5.596214174104894,30.711142,0.998885452747345,0.0022972291655388383,0.002193713045740881,0.2217516,238,0.23068869,1.0492473,1.9766108,0.25404522
8,-0.12016695835368418,0.12312222,0.41748046875,-0.11735633,0.11743316,0.037236728,0.118058234,0.07782463811420424,1.9021667,5.524914551215627,31.0458,0.9973142147064209,0.005744399786192479,0.005234580079359489,0.22487178,240,0.234199,1.0484451,1.9943174,0.27431893
0,-0.3339604629770374,0.12328894,0.41259765625,-0.11756487,0.11756487,0.03713035,0.119029164,0.07919939045555424,1.8922706,5.70914768848572,31.129932,0.9974366426467896,0.004311493094614359,0.0043107156025054124,0.21952477,240,0.23329602,1.0486885,1.9844024,0.2234
2,0.03317392488702087,0.12363906,0.41552734375,-0.1179573,0.117967755,0.037049875,0.11916298,0.027544116438414427,2.2710629,5.469727366721826,31.306993,0.9988142251968384,0.0026272071307683223,0.002303875478690456,0.24326937,241,0.2807921,1.0480751,2.3802445,0.29149276
0,-0.2334124472745085,0.123050734,0.41796875,-0.11736543,0.11736543,0.03697079,0.11829812,0.07093499965183789,2.0704517,5.613238378400147,31.009758,0.9977940917015076,0.004595954133811802,0.004544235670259638,0.23078644,240,0.2547706,1.048441,2.1707466,0.24824333
4,-0.02831225280912797,0.123690784,0.4169921875,-0.1180494,0.118077114,0.03692899,0.11806796,0.03459285760613781,2.3592138,5.4018906866327265,31.333193,0.9980414509773254,0.004310695133673154,0.003706831826698446,0.23903576,241,0.29181302,1.0475425,2.4713767,0.31087098
4,0.022462870242150768,0.12271284,0.41455078125,-0.11692943,0.11694827,0.03722834,0.11692776,0.02624572148752404,1.939794,5.585943030155264,30.839687,0.9994783997535706,0.0015302958008913548,0.0013745932941394148,0.22905469,239,0.23803763,1.0492916,2.0354097,0.255848
0,-0.26938808518284585,0.12241555,0.4052734375,-0.11687371,0.11687371,0.03641567,0.11673033,0.04940372858196593,1.9151042,5.6630242770793675,30.69044,0.9985479712486267,0.0027897894569142642,0.002822389062492072,0.21951786,239,0.23443852,1.0474173,2.0059133,0.2326517
4,-0.15331328902626407,0.12344213,0.41064453125,-0.11793989,0.117967635,0.036443684,0.11844438,0.04199099924400963,1.9959687,5.539168783100569,31.20734,0.9989523887634277,0.00254460566715075,0.002484639207092291,0.22517133,241,0.24638662,1.0464067,2.0885952,0.26606572
4,-0.3102460789054118,0.122191146,0.41748046875,-0.11679074,0.11679547,0.035924923,0.118006214,0.13143079989879852,1.8283007,5.64737202313041,30.578026,0.9970431923866272,0.004818199042055412,0.00491866647420575,0.21170172,239,0.22340216,1.0461977,1.9127638,0.22810596
4,-0.10580293643530725,0.12272605,0.419921875,-0.11692336,0.116969466,0.0372909,0.11738004,0.07215205143993479,1.8380079,5.555583892771468,30.846329,0.9985586404800415,0.0027069751994509735,0.002503702133128341,0.22202618,239,0.22557145,1.0492145,1.9284644,0.26767617
0,-0.20543241570168425,0.124715246,0.41162109375,-0.119017094,0.119017094,0.037266947,0.1179242,-0.09999714337686345,2.0005302,5.655317316174612,31.854374,0.9983389377593994,0.002718292622592796,0.002636140464707954,0.24112634,243,0.24949661,1.0478767,2.096309,0.24000806
8,0.08412943329837042,0.123872235,0.42138671875,-0.11828391,0.118372455,0.036786485,0.11930964,0.13378036459136577,1.9291064,5.4565115134857685,31.42519,0.9980139136314392,0.0033541268580705662,0.0025399820668894225,0.22608104,242,0.23896271,1.0464617,2.018736,0.29420826
0,-0.4085008081166177,0.12235805,0.4130859375,-0.11663158,0.11663158,0.03699412,0.11702986,0.05252075341622405,1.9631417,5.653110686507356,30.661613,0.9969078302383423,0.00576175557494845,0.005875218748928933,0.22349143,238,0.24020618,1.0490987,2.0595295,0.2390837
2,-0.36777296950578275,0.12375342,0.41357421875,-0.118144944,0.11814511,0.03683314,0.11690104,0.014287031159138349,1.8506889,5.670895911713152,31.364933,0.9975602030754089,0.004549654453683523,0.004576511082258223,0.22207682,241,0.22902909,1.0474697,1.9385406,0.22919823
2,-0.2018946262386132,0.12228474,0.4130859375,-0.116530135,0.11653702,0.037071373,0.117733344,0.09644637407261963,1.9488795,5.625494135489809,30.624887,0.9983878135681152,0.0031964621837953172,0.003154955201837862,0.22649291,238,0.23831822,1.0493209,2.045,0.24537286
6,-0.14419051374975522,0.12279622,0.419921875,-0.116864316,0.11688426,0.037704676,0.117253944,0.11435678427437583,2.0252352,5.599861140858467,30.88161,0.9981350302696228,0.003733338308801638,0.0036129785065114823,0.22901817,239,0.24869123,1.0505797,2.1276708,0.25756967
2,-0.03729887916223129,0.12434368,0.4130859375,-0.11871751,0.1187236,0.03697978,0.11898148,0.004990506923817431,2.244907,5.482362213646536,31.664846,0.9984106421470642,0.004015495420392479,0.003761597610656533,0.24207325,243,0.27914,1.0473375,2.3511753,0.28537545
4,-0.3063357737451313,0.12335307,0.41064453125,-0.117464915,0.117494665,0.03765599,0.11799013,0.06808948837207622,1.9721736,5.530851930103209,31.162327,0.9972517490386963,0.0058474255757758305,0.005929218450642759,0.22893384,240,0.24327366,1.0498611,2.0705082,0.27322245
0,-0.21540122176822507,0.12317791,0.42041015625,-0.117426045,0.117426045,0.037201073,0.11777358,0.056959345013418566,1.957467,5.675364662470052,31.073887,0.9984081387519836,0.0032481461938621593,0.003159335248309208,0.22895464,240,0.24111669,1.0489829,2.0533493,0.23191574
2,-0.4109171839538721,0.12375679,0.41796875,-0.118101195,0.118101485,0.036984496,0.11797075,0.009702409797048247,1.9406614,5.635339385903694,31.366642,0.9969202280044556,0.006175293024416713,0.006257216214654287,0.2232584,241,0.24017003,1.0478851,2.0335903,0.24047384
4,-0.24849740207427073,0.12232965,0.416015625,-0.11664455,0.11664982,0.036859106,0.11635157,0.058942217868681035,1.8083509,5.687846237870151,30.647387,0.9984520077705383,0.0022580710932248605,0.002214926578388395,0.21594457,238,0.22121494,1.0486913,1.8964019,0.22535694
2,-0.08715614934572491,0.122892655,0.41259765625,-0.11712693,0.117127895,0.037200667,0.117319115,-0.010422234151541167,2.088782,5.579103518180947,30.930134,0.9993990659713745,0.0016724983405693138,0.0016105612487085782,0.23336065,239,0.256696,1.0492177,2.1915872,0.25769618
0,-0.3391065868459173,0.12379836,0.41650390625,-0.11824428,0.11824428,0.036665026,0.11675309,-0.021909966002558203,1.9066272,5.6701268070401625,31.387718,0.9978755712509155,0.004135219625783393,0.00412071365231143,0.22657815,242,0.23603733,1.0469712,1.9961839,0.22994265
0,-0.3335222986871922,0.12285778,0.4169921875,-0.117158614,0.117158614,0.036985032,0.117484555,-0.05286583420426082,1.9586766,5.678615184246365,30.91258,0.9975985288619995,0.0045726950674575195,0.004557467773914957,0.22942755,239,0.24063866,1.0486449,2.0539563,0.23305963
0,-0.17630272497282995,0.12298482,0.41796875,-0.117259875,0.117259875,0.037086207,0.11777912,0.00373435466541186,2.1023014,5.582705817439399,30.976543,0.9982327222824097,0.0040523859781935335,0.003910178099074716,0.2407227,240,0.25855115,1.0488228,2.2049413,0.25640777
8,-0.3435694432752494,0.12338402,0.4130859375,-0.117743656,0.11774819,0.036878847,0.11898757,0.08198408111807648,1.8518101,5.679808810273669,31.177967,0.9971469640731812,0.005172520671744923,0.0052979805724082734,0.21888229,241,0.22848378,1.0478634,1.940444,0.23003621
2,-0.017432320859901207,0.12288267,0.4208984375,-0.11699927,0.1170063,0.03756759,0.118044525,0.04353014553097495,2.3246353,5.474853137281148,30.92511,0.9986241459846497,0.002895294101014922,0.002551015844672417,0.24009244,239,0.2856574,1.0502226,2.4413848,0.2928601
6,-0.17080507711693427,0.12228875,0.40771484375,-0.116476074,0.116510764,0.037254013,0.11785786,0.11661036700829412,1.856143,5.631944109568894,30.626892,0.9981973767280579,0.003234740676117946,0.0031895539980846045,0.22239673,238,0.22698541,1.0495919,1.9481926,0.24469963
6,-0.0474164684383247,0.1245198,0.42041015625,-0.11874142,0.11879882,0.037492085,0.11848843,0.09398997571019375,2.0346298,5.446505528470385,31.754612,0.9984332919120789,0.0031342864808798394,0.0028900073303959914,0.22689514,243,0.25335172,1.0481569,2.1326113,0.3046812
2,-0.2121858181000147,0.12306345,0.41748046875,-0.11718166,0.11719286,0.03759084,0.11758579,0.11162533858978836,1.8989543,5.645712901293394,31.016167,0.9981148838996887,0.0034900013918977794,0.003465261630849962,0.22270496,239,0.23369187,1.0500934,1.9940795,0.24515346
2,-0.12784337858826023,0.12338628,0.41455078125,-0.117479995,0.11748446,0.03771768,0.11782606,0.053862191531921705,2.09448,5.58681038716111,31.179108,0.9989632964134216,0.0025231917597838527,0.002454336304337904,0.23686564,240,0.2584301,1.0502349,2.199696,0.26299453
0,-0.3286582580932791,0.12391802,0.41845703125,-0.11803433,0.11803433,0.037730217,0.1175021,0.0052943568942654,1.8593179,5.697635642341615,31.448423,0.9975370764732361,0.00498093323092112,0.004941117436413032,0.22446422,241,0.23040299,1.0498472,1.9519998,0.22931166
2,-0.28213645617196725,0.12326131,0.4189453125,-0.11779219,0.11779326,0.03630909,0.118840225,0.09719183849843026,1.9024538,5.626364136011503,31.11598,0.997960090637207,0.003795412431391695,0.003885621601126836,0.2187026,241,0.23449895,1.0464207,1.9907671,0.23559633
4,-0.20484974862749095,0.123223655,0.41845703125,-0.11752461,0.117559925,0.037041023,0.11770588,0.002086073643938318,2.168496,5.4449669079868945,31.096973,0.9971272945404053,0.006987668716548743,0.006992557077611534,0.23655128,240,0.26720998,1.0481774,2.2729683,0.296332
4,-0.3026922025307548,0.1242142,0.4140625,-0.118484356,0.11849598,0.037291102,0.119162925,0.11101260442686228,1.9267077,5.61835765905662,31.598936,0.9974682927131653,0.004685148037678018,0.004700826511433015,0.22398667,242,0.23932447,1.0482566,2.0196843,0.2464082
0,-0.015237647325712533,0.122393034,0.41552734375,-0.1168174,0.1168174,0.03652055,0.11743557,-0.004035676722547265,2.567952,5.424147385546086,30.679152,0.9964553117752075,0.0062054774027629515,0.00762924974975731,0.23250258,239,0.31429943,1.0477295,2.690519,0.3038516
5,-0.2326658603941536,0.12207389,0.41455078125,-0.115840405,0.115863204,0.038510174,0.1172881,0.08901082902844043,1.9193751,5.653113772402175,30.519365,0.9983744025230408,0.002859057682206449,0.0028464160715091762,0.22293861,237,0.23430558,1.0536036,2.0222604,0.24775961
2,-0.10754429178434233,0.12330348,0.416015625,-0.11742839,0.11742851,0.03760746,0.11804387,0.07504220935683945,1.8560607,5.685002583590679,31.137276,0.9989579916000366,0.0017394128494241322,0.0016747229349661009,0.22393982,240,0.22885875,1.0500302,1.9489198,0.22898859
6,-0.1851068395339026,0.12256448,0.4228515625,-0.11686002,0.11688404,0.036956597,0.11744811,0.058654032466357045,2.0792189,5.525535777538856,30.765163,0.9984326958656311,0.0036914208255953373,0.0036860541167574225,0.22966953,239,0.25483838,1.048599,2.1802666,0.2728958
2,-0.27357799390466964,0.12319849,0.41455078125,-0.11759184,0.11759243,0.03674268,0.118796885,0.10623252466594255,2.0087116,5.603803540923158,31.08427,0.9969490766525269,0.0064582300565204104,0.0065165781711485436,0.22650202,240,0.24747021,1.0476736,2.104474,0.24806935
2,-0.28069030954738805,0.12491382,0.42236328125,-0.119265646,0.11926904,0.03713715,0.11965915,0.09645082867113022,1.7972398,5.692495975109715,31.955889,0.9978188276290894,0.003550703530608935,0.0034977296922394352,0.22174859,244,0.22450009,1.0473281,1.8822998,0.22798677
2,-0.222928455259912,0.123177774,0.40869140625,-0.11751362,0.117534645,0.03692305,0.11785324,0.1063670307188405,1.9742457,5.552058246886888,31.07382,0.9979820847511292,0.00424377291765392,0.004447996162032533,0.21981803,240,0.24318318,1.0480125,2.069034,0.2647132
2,-0.13843354017713727,0.122343406,0.41943359375,-0.11655306,0.11656724,0.03719263,0.11696994,0.021659689969323475,2.077954,5.551970699217979,30.654276,0.9991376996040344,0.0025543436520068124,0.002562164420742454,0.23165484,238,0.25422397,1.0495522,2.1809213,0.2687445
2,-0.1904713127932567,0.12384156,0.41015625,-0.11811712,0.11813638,0.037216645,0.11921154,0.03396750888484172,1.9441203,5.572600398126879,31.409626,0.9987740516662598,0.003125205993643787,0.0031949116090519807,0.22985344,241,0.24076289,1.0482931,2.038008,0.2604975
2,-0.17452005489592715,0.12241895,0.4091796875,-0.116852015,0.1168538,0.03649667,0.11735957,0.004327613735783214,1.9381651,5.633203154278336,30.692146,0.9992528557777405,0.0017714267476320715,0.0017229135022185803,0.22390684,239,0.23726813,1.0476248,2.03047,0.2390985
2,-0.19544874148658042,0.12294167,0.412109375,-0.117339216,0.11736231,0.03669012,0.117066056,0.06433594328058577,1.9528084,5.558255413598788,30.954815,0.9987179636955261,0.00289934129797632,0.0028441596242076575,0.22299898,240,0.24008153,1.0475396,2.0456443,0.26373607
2,-0.2231520825924309,0.123990215,0.42919921875,-0.11839015,0.11839555,0.03684218,0.11878762,0.012634866280175124,1.9456912,5.6288445010530115,31.485077,0.998816192150116,0.0029572492283568143,0.0029819706402823155,0.22768228,242,0.24124667,1.047254,2.037633,0.24677694
2,-0.13970965498646715,0.12289434,0.416015625,-0.11725508,0.117258996,0.036800347,0.11760658,-0.004264811660300426,2.0475926,5.58339449927468,30.93098,0.9989359974861145,0.003041486543763238,0.0030245997179407626,0.23130819,240,0.25163755,1.048059,2.1459978,0.2556524
0,-0.37592305788400804,0.122425176,0.4150390625,-0.116780356,0.116780356,0.03674604,0.117637366,0.01957213469863189,2.0164528,5.659616159712626,30.695267,0.9970769882202148,0.005375961772686308,0.005389656857463084,0.22367904,239,0.24686459,1.0483371,2.113922,0.23402995
2,-0.14326228466713076,0.12406813,0.4091796875,-0.11814507,0.11815495,0.03787668,0.11885606,-0.0113595370601176,1.9723068,5.612789297217809,31.524662,0.9994527101516724,0.0013553435209314852,0.0013445806222982918,0.23347655,241,0.24470043,1.050046,2.071013,0.25481758
2,-0.2297492725934802,0.12262893,0.41748046875,-0.11692156,0.116929635,0.0369757,0.11595322,-0.011346004954615822,1.9396083,5.615563380912011,30.797523,0.9987375736236572,0.003053432130623187,0.0031425913123378983,0.22862747,239,0.2378521,1.0487412,2.0341473,0.24611862
0,-0.2422688234458441,0.123348475,0.4052734375,-0.117580965,0.117580965,0.037276853,0.11665392,-0.03418766123749807,1.9206698,5.696262534183896,31.160006,0.9987619519233704,0.002285404690841473,0.0022435593517151887,0.23061743,240,0.23691168,1.0490514,2.0148814,0.228218
2,-0.2219578962727411,0.12452411,0.42626953125,-0.11881513,0.11881593,0.03727223,0.11975409,0.09244549601000909,1.9203587,5.656276289468627,31.75681,0.9980604648590088,0.003748488362516096,0.0037314590266888767,0.2315414,243,0.23913094,1.0480422,2.0126169,0.23995356
6,-0.3137760739729716,0.12327267,0.4140625,-0.11749128,0.11752092,0.037308857,0.11793839,0.10333465699041963,1.7979629,5.672788230938375,31.12172,0.9965223670005798,0.005250401856934404,0.005279445156418386,0.21173915,240,0.2216397,1.0489423,1.8859595,0.2333208
2,0.11314593328494116,0.122769974,0.4091796875,-0.11693114,0.11693452,0.03741091,0.11687733,-0.026076493210161356,2.3772197,5.461539588539293,30.868412,0.9980738759040833,0.003561285001177592,0.0025591482270695817,0.25277787,239,0.2918512,1.0499036,2.4958515,0.29532096
2,-0.22910488052713252,0.123639576,0.41943359375,-0.118117556,0.11813825,0.036537472,0.11900556,0.009615320342394634,1.8354388,5.608448087360383,31.307253,0.9987343549728394,0.002747218414627605,0.0028681371537879422,0.22332318,241,0.22693288,1.0465668,1.9209094,0.2481211
2,-0.2239461420645079,0.12219672,0.41748046875,-0.11618998,0.11619952,0.03784082,0.11646535,0.007428221122697734,1.8833377,5.661881122499935,30.580814,0.9990338683128357,0.0017175815364598335,0.001678929851626451,0.22422257,237,0.23013769,1.0516112,1.9805391,0.23990725
2,-0.11484113371451965,0.123665415,0.41015625,-0.118140586,0.11815299,0.036550466,0.11827116,0.10883554122085322,2.123977,5.500752854290976,31.320341,0.9983097314834595,0.0036703143416688495,0.0036423941313767205,0.2293715,241,0.2626625,1.0466549,2.223071,0.27536526
0,-0.3143651946919701,0.1234841,0.408203125,-0.11772238,0.11772238,0.03727955,0.11852075,0.12716060491155798,1.903316,5.6745443509687945,31.228565,0.9968621730804443,0.005387368429366012,0.005534185232628818,0.21835561,241,0.23502927,1.0489433,1.9964706,0.23154932
0,-0.27476356032255866,0.12288276,0.4140625,-0.117182255,0.117182255,0.03699315,0.11789585,0.11440011642952662,1.7672106,5.748787222239981,30.925156,0.9973856210708618,0.0029309891952211385,0.002876999171135764,0.20986876,239,0.21715972,1.0486465,1.8531792,0.21662189
4,-0.14794843344085074,0.12206861,0.4189453125,-0.116481975,0.11651145,0.036506068,0.116932765,0.07280801907618,2.1028001,5.471800919079227,30.516724,0.9980736374855042,0.004638612100913015,0.004636933980897299,0.23146622,238,0.25668588,1.0476962,2.2030957,0.2859221
0,-0.3431090145242326,0.12369297,0.42431640625,-0.11829158,0.11829158,0.03615317,0.11953232,0.08171715038129121,1.8114005,5.691668643818433,31.334297,0.9970573782920837,0.005167142961083766,0.005190075331579631,0.22022381,242,0.22405751,1.0456617,1.8941121,0.22238156
4,-0.08862523196642069,0.12294064,0.41015625,-0.11706562,0.117074475,0.037550513,0.11732262,0.09964116693491552,2.1374707,5.540807268990252,30.954292,0.9985550045967102,0.0031292805257498906,0.0031901256402671737,0.23199916,239,0.262782,1.0501063,2.2445712,0.27178463
2,-0.328014663586639,0.1224175,0.4150390625,-0.11683984,0.116843045,0.036530767,0.11768417,0.1405402335567463,1.7711958,5.707155427394246,30.691422,0.9964179396629333,0.0047591091714965575,0.004766644729235196,0.20968986,239,0.21682537,1.047709,1.8556976,0.22010466
